timestamp,current,voltage,temperature,segment_id,dV_dt,dT_dt,dI_dt
2025-12-01 00:07:30,62.8,64.5404,23.1,0.0,0.001290000000000191,0.0,0.0
2025-12-01 00:07:40,62.8,64.5534,23.1,0.0,0.0012999999999991018,0.0,0.0
2025-12-01 00:07:50,62.8,64.564,23.07,0.0,0.0010599999999996613,-0.0030000000000001137,0.0
2025-12-01 00:08:00,62.8,64.5787,23.0,0.0,0.001470000000000482,-0.007000000000000029,0.0
2025-12-01 00:08:10,62.8,64.58919999999999,23.0,0.0,0.0010499999999993292,0.0,0.0
2025-12-01 00:08:20,62.8,64.6014,23.0,0.0,0.0012200000000007094,0.0,0.0
2025-12-01 00:08:30,62.8,64.6149,22.919999999999998,0.0,0.0013500000000007616,-0.008000000000000184,0.0
2025-12-01 00:08:40,62.8,64.62530000000001,22.9,0.0,0.0010400000000004184,-0.0019999999999999575,0.0
2025-12-01 00:08:50,62.8,64.6388,22.9,0.0,0.0013499999999993407,0.0,0.0
2025-12-01 00:09:00,62.8,64.6497,22.9,0.0,0.0010899999999992361,0.0,0.0
2025-12-01 00:09:10,62.8,64.6605,22.85,0.0,0.001080000000000325,-0.004999999999999716,0.0
2025-12-01 00:09:20,62.8,64.6732,22.8,0.0,0.0012699999999995271,-0.005000000000000071,0.0
2025-12-01 00:09:30,62.8,64.6834,22.8,0.0,0.0010200000000011756,0.0,0.0
2025-12-01 00:09:40,62.8,64.6931,22.8,0.0,0.0009699999999995157,0.0,0.0
2025-12-01 00:09:50,62.8,64.70599999999999,22.79,0.0,0.00128999999999877,-0.0010000000000001564,0.0
2025-12-01 00:10:00,62.8,64.7159,22.7,0.0,0.0009900000000016007,-0.008999999999999985,0.0
2025-12-01 00:10:10,62.8,64.7284,22.7,0.0,0.0012499999999988631,0.0,0.0
2025-12-01 00:10:20,62.8,64.7381,22.7,0.0,0.0009700000000009368,0.0,0.0
2025-12-01 00:10:30,62.8,64.7489,22.7,0.0,0.001080000000000325,0.0,0.0
2025-12-01 00:10:40,62.8,64.7601,22.64,0.0,0.0011199999999988107,-0.005999999999999872,0.0
2025-12-01 00:10:50,62.8,64.7692,22.6,0.0,0.000910000000000366,-0.003999999999999915,0.0
2025-12-01 00:11:00,62.8,64.78099999999999,22.6,0.0,0.0011799999999993816,0.0,0.0
2025-12-01 00:11:10,62.8,64.7904,22.6,0.0,0.000940000000001362,0.0,0.0
2025-12-01 00:11:20,62.8,64.79960000000001,22.6,0.0,0.000920000000000698,0.0,0.0
2025-12-01 00:11:30,62.8,64.8102,22.57,0.0,0.00105999999999824,-0.0030000000000001137,0.0
2025-12-01 00:11:40,62.8,64.821,22.5,0.0,0.001080000000000325,-0.007000000000000029,0.0
2025-12-01 00:11:50,62.8,64.8308,22.5,0.0,0.0009799999999998477,0.0,0.0
2025-12-01 00:12:00,62.8,64.84119999999999,22.5,0.0,0.0010399999999989972,0.0,0.0
2025-12-01 00:12:10,62.8,64.85029999999999,22.5,0.0,0.000910000000000366,0.0,0.0
2025-12-01 00:12:20,62.8,64.86019999999999,22.4,0.0,0.0009900000000001795,-0.010000000000000142,0.0
2025-12-01 00:12:30,62.8,64.8685,22.4,0.0,0.0008300000000005525,0.0,0.0
2025-12-01 00:12:40,62.8,64.8788,22.4,0.0,0.0010300000000000864,0.0,0.0
2025-12-01 00:12:50,62.8,64.8884,22.4,0.0,0.0009600000000006048,0.0,0.0
2025-12-01 00:13:00,62.8,64.8964,22.38,0.0,0.0007999999999995566,-0.0019999999999999575,0.0
2025-12-01 00:13:10,62.8,64.9059,22.3,0.0,0.0009500000000002729,-0.00799999999999983,0.0
2025-12-01 00:13:20,62.8,64.9145,22.3,0.0,0.0008600000000001274,0.0,0.0
2025-12-01 00:13:30,62.8,64.92280000000001,22.3,0.0,0.0008300000000005525,0.0,0.0
2025-12-01 00:13:40,62.8,64.9331,22.3,0.0,0.0010299999999986652,0.0,0.0
2025-12-01 00:13:50,62.8,64.94069999999999,22.3,0.0,0.0007599999999996498,0.0,0.0
2025-12-01 00:14:00,62.8,64.95,22.3,0.0,0.00093000000000103,0.0,0.0
2025-12-01 00:14:10,62.8,64.9579,22.3,0.0,0.0007899999999992247,0.0,0.0
2025-12-01 00:14:20,62.8,64.96770000000001,22.3,0.0,0.0009800000000012687,0.0,0.0
2025-12-01 00:14:30,62.8,64.9747,22.3,0.0,0.0006999999999990792,0.0,0.0
2025-12-01 00:14:40,62.8,64.98299999999999,22.3,0.0,0.0008299999999991315,0.0,0.0
2025-12-01 00:14:50,62.8,64.99210000000001,22.21,0.0,0.0009100000000017872,-0.008999999999999985,0.0
2025-12-01 00:15:00,62.8,65.0004,22.2,0.0,0.0008299999999991315,-0.0010000000000001564,0.0
2025-12-01 00:15:10,62.8,65.0081,22.2,0.0,0.0007699999999999819,0.0,0.0
2025-12-01 00:15:20,62.8,65.0173,22.2,0.0,0.000920000000000698,0.0,0.0
2025-12-01 00:15:30,62.8,65.024,22.2,0.0,0.0006699999999995043,0.0,0.0
2025-12-01 00:15:40,62.8,65.03150000000001,22.2,0.0,0.000750000000000739,0.0,0.0
2025-12-01 00:15:50,62.8,65.03920000000001,22.2,0.0,0.0007699999999999819,0.0,0.0
2025-12-01 00:16:00,62.8,65.0466,22.18,0.0,0.0007399999999989859,-0.0019999999999999575,0.0
2025-12-01 00:16:10,62.8,65.0538,22.1,0.0,0.0007199999999997431,-0.00799999999999983,0.0
2025-12-01 00:16:20,62.8,65.0617,22.1,0.0,0.0007900000000006458,0.0,0.0
2025-12-01 00:16:30,62.8,65.0707,22.1,0.0,0.0009000000000000341,0.0,0.0
2025-12-01 00:16:40,62.8,65.0765,22.1,0.0,0.0005799999999993588,0.0,0.0
2025-12-01 00:16:50,62.8,65.0838,22.1,0.0,0.000730000000000075,0.0,0.0
2025-12-01 00:17:00,62.8,65.09049999999999,22.1,0.0,0.0006699999999995043,0.0,0.0
2025-12-01 00:17:10,62.8,65.098,22.1,0.0,0.000750000000000739,0.0,0.0
2025-12-01 00:17:20,62.8,65.1067,22.060000000000002,0.0,0.0008700000000004593,-0.003999999999999915,0.0
2025-12-01 00:17:30,62.8,65.1123,22.0,0.0,0.000560000000000116,-0.006000000000000227,0.0
2025-12-01 00:17:40,62.8,65.119,22.0,0.0,0.0006699999999995043,0.0,0.0
2025-12-01 00:17:50,62.8,65.126,22.0,0.0,0.0007000000000005002,0.0,0.0
2025-12-01 00:18:00,62.8,65.1331,22.0,0.0,0.0007099999999994111,0.0,0.0
2025-12-01 00:18:10,62.8,65.14,22.0,0.0,0.0006900000000001682,0.0,0.0
2025-12-01 00:18:20,62.8,65.1466,22.0,0.0,0.0006600000000005935,0.0,0.0
2025-12-01 00:18:30,62.8,65.1532,22.0,0.0,0.0006599999999991723,0.0,0.0
2025-12-01 00:18:40,62.8,65.1587,22.0,0.0,0.000549999999999784,0.0,0.0
2025-12-01 00:18:50,62.8,65.1658,22.0,0.0,0.0007100000000008321,0.0,0.0
2025-12-01 00:19:00,62.8,65.1718,22.0,0.0,0.0006000000000000227,0.0,0.0
2025-12-01 00:19:10,62.8,65.1787,22.0,0.0,0.0006900000000001682,0.0,0.0
2025-12-01 00:19:20,62.8,65.18469999999999,22.0,0.0,0.0005999999999986017,0.0,0.0
2025-12-01 00:19:30,62.8,65.19210000000001,22.0,0.0,0.0007400000000018281,0.0,0.0
2025-12-01 00:19:40,62.8,65.1964,21.96,0.0,0.00042999999999864257,-0.003999999999999915,0.0
2025-12-01 00:19:50,62.8,65.2029,21.9,0.0,0.0006500000000002615,-0.006000000000000227,0.0
2025-12-01 00:20:00,62.8,65.2082,21.9,0.0,0.0005300000000005411,0.0,0.0
2025-12-01 00:20:10,62.8,65.2156,21.9,0.0,0.0007399999999989859,0.0,0.0
2025-12-01 00:20:20,62.8,65.2215,21.9,0.0,0.0005900000000011119,0.0,0.0
2025-12-01 00:20:30,62.8,65.2268,21.9,0.0,0.00052999999999912,0.0,0.0
2025-12-01 00:20:40,62.8,65.2335,21.9,0.0,0.0006700000000009254,0.0,0.0
2025-12-01 00:20:50,62.8,65.2393,21.9,0.0,0.0005799999999993588,0.0,0.0
2025-12-01 00:21:00,62.8,65.2444,21.9,0.0,0.0005099999999998772,0.0,0.0
2025-12-01 00:21:10,62.8,65.25019999999999,21.9,0.0,0.0005799999999993588,0.0,0.0
2025-12-01 00:21:20,62.8,65.25550000000001,21.9,0.0,0.0005300000000019623,0.0,0.0
2025-12-01 00:21:30,62.8,65.2611,21.889999999999997,0.0,0.0005599999999986949,-0.0010000000000001564,0.0
2025-12-01 00:21:40,62.8,65.2663,21.84,0.0,0.0005200000000002092,-0.004999999999999716,0.0
2025-12-01 00:21:50,62.8,65.2726,21.8,0.0,0.0006299999999995976,-0.003999999999999915,0.0
2025-12-01 00:22:00,62.8,65.27770000000001,21.8,0.0,0.0005100000000012983,0.0,0.0
2025-12-01 00:22:10,62.8,65.2834,21.8,0.0,0.0005699999999990268,0.0,0.0
2025-12-01 00:22:20,62.8,65.2894,21.8,0.0,0.0006000000000000227,0.0,0.0
2025-12-01 00:22:30,62.8,65.2949,21.8,0.0,0.000549999999999784,0.0,0.0
2025-12-01 00:22:40,62.8,65.2989,21.8,0.0,0.00040000000000048883,0.0,0.0
2025-12-01 00:22:50,62.8,65.3062,21.8,0.0,0.000730000000000075,0.0,0.0
2025-12-01 00:23:00,62.8,65.3109,21.8,0.0,0.00046999999999997044,0.0,0.0
2025-12-01 00:23:10,62.8,65.3151,21.8,0.0,0.0004199999999997317,0.0,0.0
2025-12-01 00:23:20,62.8,65.3201,21.8,0.0,0.0004999999999995453,0.0,0.0
2025-12-01 00:23:30,62.8,65.3278,21.8,0.0,0.0007699999999999819,0.0,0.0
2025-12-01 00:23:40,62.8,65.33009999999999,21.8,0.0,0.00022999999999910868,0.0,0.0
2025-12-01 00:23:50,62.8,65.33709999999999,21.8,0.0,0.0007000000000005002,0.0,0.0
2025-12-01 00:24:00,62.8,65.3419,21.8,0.0,0.0004800000000003024,0.0,0.0
2025-12-01 00:24:10,62.8,65.34790000000001,21.8,0.0,0.0006000000000014438,0.0,0.0
2025-12-01 00:24:20,62.8,65.35159999999999,21.79,0.0,0.00036999999999807185,-0.0010000000000001564,0.0
2025-12-01 00:24:30,62.8,65.35679999999999,21.73,0.0,0.0005200000000002092,-0.005999999999999872,0.0
2025-12-01 00:24:40,62.8,65.3629,21.7,0.0,0.0006100000000003547,-0.0030000000000001137,0.0
2025-12-01 00:24:50,62.8,65.3677,21.7,0.0,0.0004800000000003024,0.0,0.0
2025-12-01 00:25:00,62.8,65.373,21.7,0.0,0.0005300000000005411,0.0,0.0
2025-12-01 00:25:10,62.8,65.3771,21.7,0.0,0.0004099999999993997,0.0,0.0
2025-12-01 00:25:20,62.8,65.3839,21.7,0.0,0.0006799999999998363,0.0,0.0
2025-12-01 00:25:30,62.8,65.38669999999999,21.7,0.0,0.00027999999999934745,0.0,0.0
2025-12-01 00:25:40,62.8,65.3918,21.7,0.0,0.0005100000000012983,0.0,0.0
2025-12-01 00:25:50,62.8,65.3972,21.7,0.0,0.000539999999999452,0.0,0.0
2025-12-01 00:26:00,62.8,65.4024,21.7,0.0,0.0005200000000002092,0.0,0.0
2025-12-01 00:26:10,62.8,65.4075,21.7,0.0,0.0005099999999998772,0.0,0.0
2025-12-01 00:26:20,62.8,65.41080000000001,21.7,0.0,0.0003300000000010073,0.0,0.0
2025-12-01 00:26:30,62.8,65.4165,21.7,0.0,0.0005699999999990268,0.0,0.0
2025-12-01 00:26:40,62.8,65.4213,21.7,0.0,0.0004800000000003024,0.0,0.0
2025-12-01 00:26:50,62.8,65.4247,21.7,0.0,0.00033999999999991817,0.0,0.0
2025-12-01 00:27:00,62.8,65.4312,21.7,0.0,0.0006500000000002615,0.0,0.0
2025-12-01 00:27:10,62.8,65.43620000000001,21.7,0.0,0.0005000000000009664,0.0,0.0
2025-12-01 00:27:20,62.8,65.4409,21.7,0.0,0.0004699999999985494,0.0,0.0
2025-12-01 00:27:30,62.8,65.4461,21.7,0.0,0.0005200000000002092,0.0,0.0
2025-12-01 00:27:40,62.8,65.45009999999999,21.7,0.0,0.00039999999999906777,0.0,0.0
2025-12-01 00:27:50,62.8,65.45509999999999,21.7,0.0,0.0004999999999995453,0.0,0.0
2025-12-01 00:28:00,62.8,65.4615,21.7,0.0,0.0006400000000013506,0.0,0.0
2025-12-01 00:28:10,62.8,65.4638,21.7,0.0,0.00023000000000052978,0.0,0.0
2025-12-01 00:28:20,62.8,65.46979999999999,21.7,0.0,0.0005999999999986017,0.0,0.0
2025-12-01 00:28:30,62.8,65.47409999999999,21.7,0.0,0.0004300000000000637,0.0,0.0
2025-12-01 00:28:40,62.8,65.4798,21.7,0.0,0.000570000000000448,0.0,0.0
2025-12-01 00:28:50,62.8,65.48429999999999,21.7,0.0,0.00044999999999930653,0.0,0.0
2025-12-01 00:29:00,62.8,65.4901,21.66,0.0,0.0005800000000007799,-0.003999999999999915,0.0
2025-12-01 00:29:10,62.8,65.4941,21.6,0.0,0.00040000000000048883,-0.005999999999999872,0.0
2025-12-01 00:29:20,62.8,65.4989,21.6,0.0,0.0004800000000003024,0.0,0.0
2025-12-01 00:29:30,62.8,65.5034,21.6,0.0,0.00044999999999930653,0.0,0.0
2025-12-01 00:29:40,62.8,65.5086,21.6,0.0,0.0005200000000002092,0.0,0.0
2025-12-01 00:29:50,62.8,65.5131,21.6,0.0,0.00044999999999930653,0.0,0.0
2025-12-01 00:30:00,62.8,65.5179,21.6,0.0,0.0004800000000003024,0.0,0.0
2025-12-01 00:30:10,62.8,65.5231,21.6,0.0,0.0005200000000002092,0.0,0.0
2025-12-01 00:30:20,62.8,65.52770000000001,21.6,0.0,0.00046000000000105955,0.0,0.0
2025-12-01 00:30:30,62.8,65.5341,21.6,0.0,0.0006399999999985084,0.0,0.0
2025-12-01 00:30:40,62.8,65.5394,21.6,0.0,0.0005300000000005411,0.0,0.0
2025-12-01 00:30:50,62.8,65.54390000000001,21.6,0.0,0.0004500000000007276,0.0,0.0
2025-12-01 00:31:00,62.8,65.54769999999999,21.6,0.0,0.00037999999999840386,0.0,0.0
2025-12-01 00:31:10,62.8,65.5514,21.6,0.0,0.00037000000000091403,0.0,0.0
2025-12-01 00:31:20,62.8,65.5566,21.6,0.0,0.0005200000000002092,0.0,0.0
2025-12-01 00:31:30,62.8,65.5625,21.6,0.0,0.0005899999999996908,0.0,0.0
2025-12-01 00:31:40,62.8,65.5676,21.6,0.0,0.0005099999999998772,0.0,0.0
2025-12-01 00:31:50,62.8,65.5735,21.6,0.0,0.0005899999999996908,0.0,0.0
2025-12-01 00:32:00,62.8,65.5789,21.6,0.0,0.0005400000000008731,0.0,0.0
2025-12-01 00:32:10,62.8,65.58239999999999,21.6,0.0,0.000349999999998829,0.0,0.0
2025-12-01 00:32:20,62.8,65.5886,21.6,0.0,0.0006200000000006866,0.0,0.0
2025-12-01 00:32:30,62.8,65.5926,21.6,0.0,0.00040000000000048883,0.0,0.0
2025-12-01 00:32:40,62.8,65.5972,21.6,0.0,0.0004599999999996385,0.0,0.0
2025-12-01 00:32:50,62.8,65.6038,21.6,0.0,0.0006600000000005935,0.0,0.0
2025-12-01 00:33:00,62.8,65.6091,21.6,0.0,0.00052999999999912,0.0,0.0
2025-12-01 00:33:10,62.8,65.6119,21.6,0.0,0.0002800000000007685,0.0,0.0
2025-12-01 00:33:20,62.8,65.6186,21.6,0.0,0.0006699999999995043,0.0,0.0
2025-12-01 00:33:30,62.8,65.6232,21.6,0.0,0.0004599999999996385,0.0,0.0
2025-12-01 00:33:40,62.8,65.6286,21.6,0.0,0.0005400000000008731,0.0,0.0
2025-12-01 00:33:50,62.8,65.63210000000001,21.6,0.0,0.0003500000000002501,0.0,0.0
2025-12-01 00:34:00,62.8,65.6387,21.6,0.0,0.0006599999999991723,0.0,0.0
2025-12-01 00:34:10,62.8,65.6438,21.6,0.0,0.0005099999999998772,0.0,0.0
2025-12-01 00:34:20,62.8,65.6477,21.6,0.0,0.0003900000000001569,0.0,0.0
2025-12-01 00:34:30,62.8,65.6533,21.6,0.0,0.000560000000000116,0.0,0.0
2025-12-01 00:34:40,62.8,65.6594,21.6,0.0,0.0006100000000003547,0.0,0.0
2025-12-01 00:34:50,62.8,65.6653,21.6,0.0,0.0005899999999996908,0.0,0.0
2025-12-01 00:35:00,62.8,65.6682,21.6,0.0,0.0002899999999996794,0.0,0.0
2025-12-01 00:35:10,62.8,65.676,21.6,0.0,0.0007800000000003138,0.0,0.0
2025-12-01 00:35:20,62.8,65.6795,21.6,0.0,0.0003500000000002501,0.0,0.0
2025-12-01 00:35:30,62.8,65.6852,21.6,0.0,0.0005699999999990268,0.0,0.0
2025-12-01 00:35:40,62.8,65.688,21.6,0.0,0.0002800000000007685,0.0,0.0
2025-12-01 00:35:50,62.8,65.69359999999999,21.6,0.0,0.0005599999999986949,0.0,0.0
2025-12-01 00:36:00,62.8,65.69969999999999,21.6,0.0,0.0006100000000003547,0.0,0.0
2025-12-01 00:36:10,62.8,65.7046,21.59,0.0,0.0004900000000006344,-0.0010000000000001564,0.0
2025-12-01 00:36:20,62.8,65.7086,21.6,0.0,0.00040000000000048883,0.0010000000000001564,0.0
2025-12-01 00:36:30,62.8,65.71369999999999,21.6,0.0,0.0005099999999984561,0.0,0.0
2025-12-01 00:36:40,62.8,65.7197,21.6,0.0,0.0006000000000014438,0.0,0.0
2025-12-01 00:36:50,62.8,65.7243,21.55,0.0,0.0004599999999996385,-0.005000000000000071,0.0
2025-12-01 00:37:00,62.8,65.72970000000001,21.509999999999998,0.0,0.0005400000000008731,-0.00400000000000027,0.0
2025-12-01 00:37:10,62.8,65.73519999999999,21.6,0.0,0.0005499999999983629,0.009000000000000341,0.0
2025-12-01 00:37:20,62.8,65.7403,21.6,0.0,0.0005100000000012983,0.0,0.0
2025-12-01 00:37:30,62.8,65.744,21.6,0.0,0.00036999999999949297,0.0,0.0
2025-12-01 00:37:40,62.8,65.7486,21.6,0.0,0.0004599999999996385,0.0,0.0
2025-12-01 00:37:50,62.8,65.7544,21.6,0.0,0.0005800000000007799,0.0,0.0
2025-12-01 00:38:00,62.8,65.75800000000001,21.6,0.0,0.0003600000000005821,0.0,0.0
2025-12-01 00:38:10,62.8,65.7628,21.6,0.0,0.00047999999999888133,0.0,0.0
2025-12-01 00:38:20,62.8,65.7683,21.59,0.0,0.000549999999999784,-0.0010000000000001564,0.0
2025-12-01 00:38:30,62.8,65.77420000000001,21.580000000000002,0.0,0.0005900000000011119,-0.000999999999999801,0.0
2025-12-01 00:38:40,62.8,65.7787,21.54,0.0,0.00044999999999930653,-0.00400000000000027,0.0
2025-12-01 00:38:50,62.8,65.7848,21.560000000000002,0.0,0.0006100000000003547,0.0020000000000003127,0.0
2025-12-01 00:39:00,62.8,65.7884,21.5,0.0,0.000359999999999161,-0.006000000000000227,0.0
2025-12-01 00:39:10,62.8,65.79339999999999,21.5,0.0,0.0004999999999995453,0.0,0.0
2025-12-01 00:39:20,62.8,65.797,21.5,0.0,0.0003600000000005821,0.0,0.0
2025-12-01 00:39:30,62.8,65.8023,21.55,0.0,0.0005300000000005411,0.005000000000000071,0.0
2025-12-01 00:39:40,62.8,65.8068,21.5,0.0,0.00044999999999930653,-0.005000000000000071,0.0
2025-12-01 00:39:50,62.8,65.8139,21.5,0.0,0.0007100000000008321,0.0,0.0
2025-12-01 00:40:00,62.8,65.81719999999999,21.5,0.0,0.0003299999999981651,0.0,0.0
2025-12-01 00:40:10,62.8,65.8223,21.55,0.0,0.0005100000000012983,0.005000000000000071,0.0
2025-12-01 00:40:20,62.8,65.8274,21.6,0.0,0.0005099999999998772,0.005000000000000071,0.0
2025-12-01 00:40:30,62.8,65.8309,21.6,0.0,0.0003500000000002501,0.0,0.0
2025-12-01 00:40:40,62.8,65.8364,21.6,0.0,0.000549999999999784,0.0,0.0
2025-12-01 00:40:50,62.8,65.8413,21.6,0.0,0.0004900000000006344,0.0,0.0
2025-12-01 00:41:00,62.8,65.8467,21.55,0.0,0.000539999999999452,-0.005000000000000071,0.0
2025-12-01 00:41:10,62.8,65.8508,21.5,0.0,0.00041000000000082084,-0.005000000000000071,0.0
2025-12-01 00:41:20,62.8,65.8542,21.5,0.0,0.00033999999999991817,0.0,0.0
2025-12-01 00:41:30,62.8,65.8606,21.5,0.0,0.0006399999999999295,0.0,0.0
2025-12-01 00:41:40,62.8,65.86420000000001,21.5,0.0,0.0003600000000005821,0.0,0.0
2025-12-01 00:41:50,62.8,65.86949999999999,21.5,0.0,0.000529999999997699,0.0,0.0
2025-12-01 00:42:00,62.8,65.8751,21.5,0.0,0.000560000000001537,0.0,0.0
2025-12-01 00:42:10,62.8,65.8783,21.5,0.0,0.0003199999999992542,0.0,0.0
2025-12-01 00:42:20,62.8,65.8819,21.5,0.0,0.0003600000000005821,0.0,0.0
2025-12-01 00:42:30,62.8,65.8865,21.5,0.0,0.0004599999999996385,0.0,0.0
2025-12-01 00:42:40,62.8,65.8925,21.5,0.0,0.0006000000000000227,0.0,0.0
2025-12-01 00:42:50,62.8,65.8948,21.5,0.0,0.00023000000000052978,0.0,0.0
2025-12-01 00:43:00,62.8,65.9012,21.5,0.0,0.0006399999999999295,0.0,0.0
2025-12-01 00:43:10,62.8,65.9049,21.5,0.0,0.00036999999999949297,0.0,0.0
2025-12-01 00:43:20,62.8,65.9088,21.5,0.0,0.0003900000000001569,0.0,0.0
2025-12-01 00:43:30,62.8,65.9133,21.5,0.0,0.0004500000000007276,0.0,0.0
2025-12-01 00:43:40,62.8,65.9168,21.5,0.0,0.000349999999998829,0.0,0.0
2025-12-01 00:43:50,62.8,65.92190000000001,21.5,0.0,0.0005100000000012983,0.0,0.0
2025-12-01 00:44:00,62.8,65.9251,21.5,0.0,0.0003199999999992542,0.0,0.0
2025-12-01 00:44:10,62.8,65.9307,21.5,0.0,0.000560000000000116,0.0,0.0
2025-12-01 00:44:20,62.8,65.9351,21.5,0.0,0.00044000000000039564,0.0,0.0
2025-12-01 00:44:30,62.8,65.93809999999999,21.5,0.0,0.0002999999999985903,0.0,0.0
2025-12-01 00:44:40,62.8,65.9422,21.5,0.0,0.00041000000000082084,0.0,0.0
2025-12-01 00:44:50,62.8,65.9475,21.5,0.0,0.0005300000000005411,0.0,0.0
2025-12-01 00:45:00,62.8,65.9515,21.5,0.0,0.00039999999999906777,0.0,0.0
2025-12-01 00:45:10,62.8,65.9553,21.5,0.0,0.0003799999999998249,0.0,0.0
2025-12-01 00:45:20,62.8,65.9583,21.5,0.0,0.00030000000000001136,0.0,0.0
2025-12-01 00:45:30,62.8,65.9622,21.5,0.0,0.0003900000000001569,0.0,0.0
2025-12-01 00:45:40,62.8,65.9666,21.5,0.0,0.00044000000000039564,0.0,0.0
2025-12-01 00:45:50,62.8,65.9713,21.5,0.0,0.00046999999999997044,0.0,0.0
