timestamp,voltage,current
308,3.1973052515167275,100.0
309,3.1977849808936463,100.0
310,3.196803057672183,100.0
311,3.196921295785927,100.0
312,3.198109554306556,100.0
313,3.199191048434669,100.0
314,3.2010332201063956,100.0
315,3.1993092826034135,100.0
316,3.201123862845451,100.0
317,3.2026939458960233,100.0
318,3.20276930431903,100.0
319,3.202392202978579,100.0
320,3.2016219664359435,100.0
321,3.204446152412138,100.0
322,3.2038883101023083,100.0
323,3.204252295451955,100.0
324,3.2049156016664426,100.0
325,3.2054999949700727,100.0
326,3.2059798628070943,100.0
327,3.206152116978148,100.0
328,3.2066327727485966,100.0
329,3.2089230525390096,100.0
330,3.2096427220208157,100.0
331,3.207742898809391,100.0
332,3.2085422121008165,100.0
333,3.209235007595264,100.0
334,3.2112479110060828,100.0
335,3.212028882656469,100.0
336,3.2103828034809396,100.0
337,3.210800640894495,100.0
338,3.212345691971929,100.0
339,3.211487638855486,100.0
340,3.2145640280658085,100.0
341,3.214010229009719,100.0
342,3.2153525716966866,100.0
343,3.2142180400635127,100.0
344,3.2154302532582744,100.0
345,3.216278143883752,100.0
346,3.2162663695953557,100.0
347,3.217787309756933,100.0
348,3.2174581253689998,100.0
349,3.2180584517309576,100.0
350,3.2186398168382406,100.0
351,3.217846239246723,100.0
352,3.219815594164076,100.0
353,3.2192184568440787,100.0
354,3.2225041489480875,100.0
355,3.2195913550681743,100.0
356,3.222512522343109,100.0
357,3.221432697020479,100.0
358,3.2203305146914096,100.0
359,3.223459551244368,100.0
360,3.220706816326293,100.0
361,3.22514305952944,100.0
362,3.2239100663999727,100.0
363,3.223866500600837,100.0
364,3.2248151357971557,100.0
365,3.2253382492680567,100.0
366,3.223205332832076,100.0
367,3.2261351777679605,100.0
368,3.227767284930766,100.0
369,3.2270775226978223,100.0
370,3.227086688151942,100.0
371,3.229890306298577,100.0
372,3.2294293783880472,100.0
373,3.228428098526252,100.0
374,3.2302517398789807,100.0
375,3.231396789993344,100.0
376,3.2307440922189405,100.0
377,3.233352760444703,100.0
378,3.2313613139709885,100.0
379,3.233429932968547,100.0
380,3.233030106072416,100.0
381,3.233684902968857,100.0
382,3.236074093296022,100.0
383,3.2354126992054373,100.0
384,3.2343608726518283,100.0
385,3.234979917302147,100.0
386,3.2356490249346415,100.0
387,3.236361337980686,100.0
388,3.237287218932617,100.0
389,3.2380050115067136,100.0
390,3.236895299452178,100.0
391,3.237201995718866,100.0
392,3.2399779498333388,100.0
393,3.239771213036747,100.0
394,3.240992689480676,100.0
395,3.2414256997931714,100.0
396,3.2411787431168126,100.0
397,3.242247866015984,100.0
398,3.241758652812262,100.0
399,3.241620488868415,100.0
400,3.244797345086546,100.0
401,3.244527812894643,100.0
402,3.243629906743823,100.0
403,3.2445069509920783,100.0
404,3.2443097347567407,100.0
405,3.2444024995733076,100.0
406,3.2469794133729257,100.0
407,3.245786036859402,100.0
408,3.248948956416889,100.0
409,3.248595276079172,100.0
410,3.2463317400668945,100.0
411,3.248016964160979,100.0
412,3.2475840345746843,100.0
413,3.247969761883082,100.0
414,3.2496163756067,100.0
415,3.2489420181120368,100.0
416,3.2495909708258024,100.0
417,3.2523610758537482,100.0
418,3.2523305856395326,100.0
419,3.252217531470036,100.0
420,3.2511618153587527,100.0
421,3.252993505421642,100.0
422,3.253468792298802,100.0
423,3.2538845501959313,100.0
424,3.2561642421124684,100.0
425,3.255720867802599,100.0
426,3.2542919879061865,100.0
427,3.2564762262116322,100.0
428,3.256869114080718,100.0
429,3.2563753151205463,100.0
430,3.256843347302568,100.0
431,3.257870926845846,100.0
432,3.2578944033153165,100.0
433,3.257783171398331,100.0
434,3.2583740498990963,100.0
435,3.2597537307767324,100.0
436,3.2612518386822464,100.0
437,3.2610478114937105,100.0
438,3.2603158165900155,100.0
439,3.261685841555106,100.0
440,3.2602132688894607,100.0
441,3.26173302088857,100.0
442,3.2622521596201346,100.0
443,3.2636052700039735,100.0
444,3.2638440701330604,100.0
445,3.265188541935829,100.0
446,3.265402496805034,100.0
447,3.267082219208684,100.0
448,3.2641250874512933,100.0
449,3.265226308424607,100.0
450,3.2663133341577155,100.0
451,3.2675006282860806,100.0
452,3.268494435464622,100.0
453,3.26798615972395,100.0
454,3.268561260796706,100.0
455,3.2699730201855286,100.0
456,3.270211442852467,100.0
457,3.2679291052543826,100.0
458,3.270787040415747,100.0
459,3.2705538914543424,100.0
460,3.2717461339896685,100.0
461,3.2709779520971205,100.0
462,3.2726066300636725,100.0
463,3.27378663903322,100.0
464,3.274443495231281,100.0
465,3.272879465005519,100.0
466,3.2736631352831527,100.0
467,3.274446404964388,100.0
468,3.2733850875082102,100.0
469,3.2766738454723603,100.0
470,3.275631071433679,100.0
471,3.276660557790423,100.0
472,3.276342859245377,100.0
473,3.2774091838645303,100.0
474,3.2793045245151426,100.0
475,3.277724078121916,100.0
476,3.2790080374812174,100.0
477,3.2797685594535535,100.0
478,3.27913256766865,100.0
479,3.2807585995927875,100.0
480,3.281618214721096,100.0
481,3.281107182105748,100.0
482,3.2810150253191765,100.0
483,3.2826807648341148,100.0
484,3.281784806571367,100.0
485,3.2818820915438836,100.0
486,3.2837598655804787,100.0
487,3.2827301611453787,100.0
488,3.283790354807399,100.0
489,3.2838442351404917,100.0
490,3.283243322534182,100.0
491,3.2862643511609226,100.0
492,3.283917351737421,100.0
493,3.2854823500861063,100.0
494,3.284472057192125,100.0
495,3.2861131433237665,100.0
496,3.2865571661034565,100.0
497,3.2882896647802142,100.0
498,3.28953795691767,100.0
499,3.28961748907219,100.0
500,3.288561336433457,100.0
501,3.2904738593728053,100.0
502,3.2899982736391093,100.0
503,3.2922498954426183,100.0
504,3.291476150036167,100.0
505,3.29013034520259,100.0
506,3.2931822218052855,100.0
507,3.2929604886482733,100.0
508,3.2936701644542157,100.0
509,3.292431427790164,100.0
510,3.2929948972508534,100.0
511,3.2934192394896606,100.0
512,3.29419056626726,100.0
513,3.2954720395171755,100.0
514,3.294698860479847,100.0
515,3.294994626222889,100.0
516,3.2967529504082322,100.0
517,3.2955709345051525,100.0
518,3.2971600084162183,100.0
519,3.2983528788127976,100.0
520,3.2959569882713784,100.0
521,3.299307941141627,100.0
522,3.299329902087412,100.0
523,3.300707878735974,100.0
524,3.2992044292049694,100.0
525,3.3014725042461204,100.0
526,3.3000765913236587,100.0
527,3.302198199906637,100.0
528,3.303843096386499,100.0
529,3.3028553144927377,100.0
530,3.30307373777996,100.0
531,3.3049844353033477,100.0
532,3.303717494784456,100.0
533,3.3054998024682094,100.0
534,3.304850449738938,100.0
535,3.3050325683702786,100.0
536,3.3057212459958545,100.0
537,3.3063954527924984,100.0
538,3.306635539804025,100.0
539,3.306787564780193,100.0
540,3.307345457662615,100.0
541,3.3085218403291887,100.0
542,3.3082220652855816,100.0
543,3.307762513495873,100.0
544,3.308730692510812,100.0
545,3.31031255445396,100.0
546,3.3095898036064524,100.0
547,3.3104184744507408,100.0
548,3.3096363715313606,100.0
549,3.3109572485409076,100.0
550,3.3107676073934447,100.0
551,3.310141586462076,100.0
552,3.3146107441651655,100.0
553,3.310338069505445,100.0
554,3.3138095091805675,100.0
555,3.3139668630749575,100.0
556,3.314000932368634,100.0
557,3.3134412130862616,100.0
558,3.3156962907571637,100.0
559,3.315609933951004,100.0
560,3.315916700294602,100.0
561,3.317013111455681,100.0
562,3.3162809110364204,100.0
563,3.317554195306039,100.0
564,3.3168878028426563,100.0
565,3.3183218729732045,100.0
566,3.317436895765212,100.0
567,3.31689915589225,100.0
568,3.318930118440628,100.0
569,3.320139502105421,100.0
570,3.3210159635567904,100.0
571,3.3212039864839586,100.0
572,3.3212391485824946,100.0
573,3.3212935315355803,100.0
574,3.32113532679389,100.0
575,3.3221375460900253,100.0
576,3.322226910235596,100.0
577,3.3237845519247076,100.0
578,3.323720392591293,100.0
579,3.324006835548306,100.0
580,3.3273980548984485,100.0
581,3.3268536372453528,100.0
582,3.326930922577797,100.0
583,3.3244716812480757,100.0
584,3.327291011670274,100.0
585,3.326090191009122,100.0
586,3.3267403356659675,100.0
587,3.32737184222436,100.0
588,3.32722667575278,100.0
589,3.3281459583414854,100.0
590,3.3298114615257997,100.0
591,3.3305532461178218,100.0
592,3.3298902954219627,100.0
593,3.330729626381549,100.0
594,3.330355744032707,100.0
595,3.331198540252957,100.0
596,3.3311454840520653,100.0
597,3.3314778835360572,100.0
598,3.3320894483664087,100.0
599,3.3342122990706047,100.0
600,3.333150667660862,100.0
601,3.3328144699149416,100.0
602,3.3336536813583386,100.0
603,3.334414555533279,100.0
604,3.3339723006777766,100.0
605,3.336363126623224,100.0
606,3.335543806303084,100.0
607,3.3359665643163585,100.0
608,3.3366137318004254,100.0
609,3.3369623268319053,100.0
610,3.3368724747152987,100.0
611,3.336857755318687,100.0
612,3.3387702256265053,100.0
613,3.339429569735895,100.0
614,3.3374533660637695,100.0
615,3.340075007192305,100.0
616,3.338595828902822,100.0
617,3.338794965121384,100.0
618,3.339031137850674,100.0
619,3.3395952419061965,100.0
620,3.34111027515716,100.0
621,3.341189620589022,100.0
622,3.3412319561900024,100.0
623,3.34280433872404,100.0
624,3.341954479154014,100.0
625,3.342568331152372,100.0
626,3.3445576160117345,100.0
627,3.3422399467418593,100.0
628,3.344342458343301,100.0
629,3.3456503781700064,100.0
630,3.3464057355745735,100.0
631,3.3471882250619447,100.0
632,3.345756219497432,100.0
633,3.3476567288506542,100.0
634,3.347022284674808,100.0
635,3.347685516780709,100.0
636,3.3472458890592907,100.0
637,3.349225140650038,100.0
638,3.347117586673746,100.0
639,3.347477808494599,100.0
640,3.348982723570597,100.0
641,3.350504804613007,100.0
642,3.3486433009196226,100.0
643,3.3509467016615764,100.0
644,3.3510745180549097,100.0
645,3.3507089518113884,100.0
646,3.3516089406917637,100.0
647,3.3516125935618617,100.0
648,3.352691506505425,100.0
649,3.3522682406344435,100.0
650,3.352962716116501,100.0
651,3.3535934470574644,100.0
652,3.3544566387131454,100.0
653,3.355255713009599,100.0
654,3.354702208981838,100.0
655,3.355632516584742,100.0
656,3.355635506808364,100.0
657,3.3545735449355107,100.0
658,3.3558138666146444,100.0
659,3.3569691967380897,100.0
660,3.356967664048169,100.0
661,3.3578317359762524,100.0
662,3.358409352491713,100.0
663,3.356988875367859,100.0
664,3.3589196575646834,100.0
665,3.3576670767574734,100.0
666,3.358911337373158,100.0
667,3.359520430800477,100.0
668,3.361018737373265,100.0
669,3.3604677983552147,100.0
670,3.362471643969388,100.0
671,3.3594436243076267,100.0
672,3.362574500498819,100.0
673,3.362686990875354,100.0
674,3.363620381279499,100.0
675,3.362813235516987,100.0
676,3.3619429088224697,100.0
677,3.3633817580183023,100.0
678,3.365518714348283,100.0
679,3.36360538622254,100.0
680,3.365075725376301,100.0
681,3.363732701350212,100.0
682,3.366428747267376,100.0
683,3.3681462013996484,100.0
684,3.366064025285061,100.0
685,3.368617410059816,100.0
686,3.3660597779087307,100.0
687,3.3686659072926406,100.0
688,3.3677767215343324,100.0
689,3.370053586614738,100.0
690,3.3680875917356246,100.0
691,3.370561978492527,100.0
692,3.3712596441727203,100.0
693,3.370402332883347,100.0
694,3.37067195119648,100.0
695,3.37254246631043,100.0
696,3.3727433947795586,100.0
697,3.372659366822931,100.0
698,3.373612630879882,100.0
699,3.371597569617505,100.0
700,3.3737159269974213,100.0
701,3.3735211134521794,100.0
702,3.376230902513673,100.0
703,3.3741319640193996,100.0
704,3.375482624622978,100.0
705,3.3754985828218076,100.0
706,3.37547724348063,100.0
707,3.3777133661856653,100.0
708,3.375725261828647,100.0
709,3.3771189076228247,100.0
710,3.378458338812313,100.0
711,3.377270373444506,100.0
712,3.3777480544715712,100.0
713,3.376379185485336,100.0
714,3.377851044502911,100.0
715,3.381241199118118,100.0
716,3.380724889685745,100.0
717,3.3805464244612655,100.0
718,3.3807643735536494,100.0
719,3.380434233325051,100.0
720,3.382012330853086,100.0
721,3.3824445191150048,100.0
722,3.3798705024501396,100.0
723,3.3829469029650445,100.0
724,3.3824425782741887,100.0
725,3.382103602238493,100.0
726,3.385669371597489,100.0
727,3.380574915690927,100.0
728,3.383383418464299,100.0
729,3.383371266620698,100.0
730,3.3840148255291376,100.0
731,3.385316402170089,100.0
732,3.3857793656100656,100.0
733,3.384801325925313,100.0
734,3.383982733860095,100.0
735,3.3847822399152294,100.0
736,3.386576391515015,100.0
737,3.3851485247864694,100.0
738,3.388496186830312,100.0
739,3.3884099694389294,100.0
740,3.388108383302475,100.0
741,3.3871396589397706,100.0
742,3.3899983606979784,100.0
743,3.3906705064281826,100.0
744,3.390023306839637,100.0
745,3.389457205643829,100.0
746,3.390742586936089,100.0
747,3.3927506736123862,100.0
748,3.3914335525327544,100.0
749,3.391320045905381,100.0
750,3.391902614513927,100.0
751,3.391538310657888,100.0
752,3.3924578353886026,100.0
753,3.393337330358394,100.0
754,3.3941548755197783,100.0
755,3.394308713854453,100.0
756,3.3943968426221045,100.0
757,3.3942954838611152,100.0
758,3.3939705956998507,100.0
759,3.395037886713541,100.0
760,3.3972327779436875,100.0
761,3.397314234656941,100.0
762,3.3966046041331075,100.0
763,3.397533110540598,100.0
764,3.3984318666206637,100.0
765,3.3971022615500255,100.0
766,3.3990203000774115,100.0
767,3.397876739814537,100.0
768,3.399947404992593,100.0
769,3.3989665650628917,100.0
770,3.401063593504593,100.0
771,3.3992077718165383,100.0
772,3.3992796717202305,100.0
773,3.398779151390476,100.0
774,3.4021898412991844,100.0
775,3.4008680516960994,100.0
776,3.4013883669165392,100.0
777,3.401901038232415,100.0
778,3.402126665842343,100.0
779,3.4046075164964105,100.0
780,3.4009080251765194,100.0
781,3.402917790039079,100.0
782,3.4036826834618616,100.0
783,3.4051696354058265,100.0
784,3.4044926801784974,100.0
785,3.405734691738024,100.0
786,3.4047123206588736,100.0
787,3.404734909082635,100.0
788,3.404525908845202,100.0
789,3.407113557794545,100.0
790,3.4071438449574916,100.0
791,3.4048357045360103,100.0
792,3.4079644240673193,100.0
793,3.408044532851414,100.0
794,3.4081606150073998,100.0
795,3.4075574024257915,100.0
796,3.4092902447134246,100.0
797,3.4085875636640397,100.0
798,3.4078353263085908,100.0
799,3.411621850596206,100.0
800,3.4092008470078548,100.0
801,3.4108457095801166,100.0
802,3.4103661988775467,100.0
803,3.4124960565651716,100.0
804,3.412479127799356,100.0
805,3.411101863717619,100.0
806,3.41372641756712,100.0
807,3.412850835285796,100.0
808,3.4138010276731783,100.0
809,3.412168830071549,100.0
810,3.4143335544204865,100.0
811,3.414118432458852,100.0
812,3.4142463114529273,100.0
813,3.412775248742377,100.0
814,3.4150767391521635,100.0
815,3.4163014385631945,100.0
816,3.414022540111337,100.0
817,3.4159551726294324,100.0
818,3.415208603416735,100.0
819,3.41635033566826,100.0
820,3.415692948354516,100.0
821,3.417912123176428,100.0
822,3.419172945734304,100.0
823,3.4179040047594524,100.0
824,3.416665100210515,100.0
825,3.419674807702119,100.0
826,3.419242864229214,100.0
827,3.420415666775648,100.0
828,3.4217463055372206,100.0
829,3.420951357714458,100.0
830,3.421060845493212,100.0
831,3.421207232669471,100.0
832,3.422256568499881,100.0
833,3.420724411087735,100.0
834,3.422429057344782,100.0
835,3.423039000611964,100.0
836,3.424016036994397,100.0
837,3.422861729882081,100.0
838,3.422996953239584,100.0
839,3.421800689015854,100.0
840,3.4224473511259204,100.0
841,3.426007134586545,100.0
842,3.4250549013320537,100.0
843,3.4253469522745643,100.0
844,3.4260551613061168,100.0
845,3.4253715883212337,100.0
846,3.426013770433763,100.0
847,3.4280771312413836,100.0
848,3.4255135097636944,100.0
849,3.4266422135712147,100.0
850,3.4279021008006305,100.0
851,3.4286418924380606,100.0
852,3.428093935005089,100.0
853,3.426983000804617,100.0
854,3.4277195971654697,100.0
855,3.4275976682884557,100.0
856,3.4294667819997464,100.0
857,3.4301264272099803,100.0
858,3.4313465058022827,100.0
859,3.4317581499980445,100.0
860,3.4306915172580728,100.0
861,3.429699795147922,100.0
862,3.432026792673084,100.0
863,3.430800797447896,100.0
864,3.4331568808033275,100.0
865,3.4334701718172616,100.0
866,3.4325602691550925,100.0
867,3.4339316971055864,100.0
868,3.4340113654948894,100.0
869,3.434143554203309,100.0
870,3.4323522964061444,100.0
871,3.437203003721116,100.0
872,3.4341096943048814,100.0
873,3.4380407306985843,100.0
874,3.436435267382396,100.0
875,3.4365901272703447,100.0
876,3.435724826807952,100.0
877,3.4370094435193925,100.0
878,3.4363735998151927,100.0
879,3.437821241742193,100.0
880,3.4388547741884246,100.0
881,3.439296710732274,100.0
882,3.4385105531148286,100.0
883,3.438297330553994,100.0
884,3.439211302886518,100.0
885,3.439776613905371,100.0
886,3.439262089807484,100.0
887,3.4389249257833274,100.0
888,3.439257297958004,100.0
889,3.4403423986270947,100.0
890,3.4418731685244577,100.0
891,3.4391322107701066,100.0
892,3.4425019045633265,100.0
893,3.442357461506644,100.0
894,3.4414547442940493,100.0
895,3.4408086222943917,100.0
896,3.4413855579437644,100.0
897,3.4458603589491834,100.0
898,3.443258594790698,100.0
899,3.445557852124966,100.0
900,3.4444126379773468,100.0
901,3.4449117305631565,100.0
902,3.4466693956273193,100.0
903,3.446452634069741,100.0
904,3.4446784782920337,100.0
905,3.445014588372651,100.0
906,3.4455986495857607,100.0
907,3.445988313508835,100.0
908,3.448100134264166,100.0
909,3.446243296905157,100.0
910,3.4478091206679493,100.0
911,3.4488256606273544,100.0
912,3.44678739176749,100.0
913,3.4489792188533492,100.0
914,3.4511819142080773,100.0
915,3.4493210750859653,100.0
916,3.4511926735859135,100.0
917,3.4486993400581465,100.0
918,3.451521656594262,100.0
919,3.4515340475269745,100.0
920,3.451497324803563,100.0
921,3.4503205986062726,100.0
922,3.45126854518922,100.0
923,3.452725154784626,100.0
924,3.450655865873551,100.0
925,3.4528438374571606,100.0
926,3.453841027518573,100.0
927,3.4535316924545523,100.0
928,3.453995713910016,100.0
929,3.455768300268884,100.0
930,3.4537368557780925,100.0
931,3.453847086184442,100.0
932,3.4556691313106307,100.0
933,3.454539135194879,100.0
934,3.4537406269870994,100.0
935,3.4561686774008344,100.0
936,3.4563403799540597,100.0
937,3.4567480116330302,100.0
938,3.4576455510469066,100.0
939,3.457567941740733,100.0
940,3.4582173603751563,100.0
941,3.456608096046047,100.0
942,3.4563336488760474,100.0
943,3.4570669357746278,100.0
944,3.4588859159642324,100.0
945,3.4576027916887995,100.0
946,3.45967007138383,100.0
947,3.4605626742711713,100.0
948,3.4585809440222266,100.0
949,3.4603086667396794,100.0
950,3.4601166227937608,100.0
951,3.4607021684915074,100.0
952,3.46198753079561,100.0
953,3.462370058002561,100.0
954,3.4615712049447973,100.0
955,3.461130018575485,100.0
956,3.461528713491141,100.0
957,3.463172306604632,100.0
958,3.4640527616577295,100.0
959,3.4638848886032827,100.0
960,3.465212030038859,100.0
961,3.4633079473914052,100.0
