timestamp,voltage
206.0,4.166887996018366
207.0,4.16646222703235
208.0,4.1664265489786
209.0,4.166416372196654
210.0,4.166484727938433
211.0,4.16614915320223
212.0,4.166061032958969
213.0,4.166075281684227
214.0,4.165758719799131
215.0,4.165981600549562
216.0,4.165724240345231
217.0,4.165559651254788
218.0,4.1653837905785
219.0,4.165159712774828
220.0,4.165085434031391
221.0,4.165016003648139
222.0,4.164880747309066
223.0,4.164653068625386
224.0,4.164619200543867
225.0,4.164745509471346
226.0,4.164384413704256
227.0,4.1644300950913715
228.0,4.164287333536495
229.0,4.164260336671703
230.0,4.163838912220941
231.0,4.1637669541454345
232.0,4.163791649661322
233.0,4.163416783784802
234.0,4.163589452963277
235.0,4.163302224270116
236.0,4.163335634584526
237.0,4.163136993401558
238.0,4.162878492704084
239.0,4.16285066615751
240.0,4.162560077629585
241.0,4.1626206547445435
242.0,4.1625561261153905
243.0,4.162452600093543
244.0,4.1623160501347165
245.0,4.16245780672334
246.0,4.161999074887847
247.0,4.162137789494173
248.0,4.161789476848067
249.0,4.161861965299127
250.0,4.161666873776865
251.0,4.161673221993735
252.0,4.161308756953525
253.0,4.161476575879765
254.0,4.161444217844006
255.0,4.161162471564694
256.0,4.161160091665007
257.0,4.16094374709452
258.0,4.160622566733791
259.0,4.160683584076981
260.0,4.160531267733005
261.0,4.160554928218408
262.0,4.160281781243488
263.0,4.160590518438401
264.0,4.160189162356787
265.0,4.160348242929197
266.0,4.1599082365916
267.0,4.159892195399511
268.0,4.15986207795264
269.0,4.159566703361424
270.0,4.159612360862975
271.0,4.1596056933007395
272.0,4.159492370636368
273.0,4.159202854344796
274.0,4.159340519147782
275.0,4.159202493458656
276.0,4.158994171154276
277.0,4.158916235440003
278.0,4.158725518613236
279.0,4.158702405825857
280.0,4.158578055398785
281.0,4.1585550110349025
282.0,4.158427923319422
283.0,4.158339763387232
284.0,4.158202907464507
285.0,4.158211166641609
286.0,4.1580085811888425
287.0,4.157837293214318
288.0,4.157978432366298
289.0,4.1578402866927
290.0,4.157681904324642
291.0,4.157468729696939
292.0,4.1573488912137275
293.0,4.157241301456154
294.0,4.157277937997375
295.0,4.157160021258467
296.0,4.157136151698304
297.0,4.156932321761444
298.0,4.156965855227188
299.0,4.156797983555853
300.0,4.156758714343371
301.0,4.156756300158354
302.0,4.1567665570525
303.0,4.156585815014842
304.0,4.156332069822066
305.0,4.156180936514922
306.0,4.156192303772004
307.0,4.156303503122895
308.0,4.156170626871039
309.0,4.1558496922637005
310.0,4.155704542410108
311.0,4.155641420837191
312.0,4.155648252068574
313.0,4.155696531822194
314.0,4.1556307122683815
315.0,4.155393767867858
316.0,4.155349554522738
317.0,4.155199945751667
318.0,4.155010973623638
319.0,4.155004172252096
320.0,4.154978551802154
321.0,4.154732885251703
322.0,4.154729130634236
323.0,4.154750051694994
324.0,4.154588022896437
325.0,4.154599834381292
326.0,4.154382030029302
327.0,4.154372569743607
328.0,4.154121360174881
329.0,4.1539571856815565
330.0,4.1540725250817525
331.0,4.154071997441598
332.0,4.153949251753241
333.0,4.153898549979594
334.0,4.1538936391541155
335.0,4.153712708319161
336.0,4.15356242412649
337.0,4.153598384014719
338.0,4.153482486481561
339.0,4.153337933464244
340.0,4.153258588759114
341.0,4.153235054526522
342.0,4.153131295212822
343.0,4.153093128142697
344.0,4.153069922882476
345.0,4.152731134645683
346.0,4.153002013519302
347.0,4.152720296140398
348.0,4.152584442239355
349.0,4.152693387446346
350.0,4.152479329656181
351.0,4.15253168995259
352.0,4.152463155117654
353.0,4.152362149857879
354.0,4.152234266291146
355.0,4.152247572928309
356.0,4.152045793844063
357.0,4.1520046494264
358.0,4.152034313716161
359.0,4.151825969003052
360.0,4.151799121105196
361.0,4.151585068871274
362.0,4.151633645103424
363.0,4.151593813930211
364.0,4.151442401962942
365.0,4.1512924951648085
366.0,4.151202267636428
367.0,4.151116928186253
368.0,4.15103904689027
369.0,4.15105626796406
370.0,4.151003097119218
371.0,4.150805379050347
372.0,4.150963528987519
373.0,4.150704950978681
374.0,4.150623645651856
375.0,4.150694734910614
376.0,4.150699516264461
377.0,4.150670100709583
378.0,4.150193531174046
379.0,4.15029395778547
380.0,4.1502101150639215
381.0,4.15036493940871
382.0,4.150234482851734
383.0,4.15000405158649
384.0,4.149881397870806
385.0,4.1499374260947794
386.0,4.14969391058017
387.0,4.1497397261997
388.0,4.149530359773685
389.0,4.149552973605293
390.0,4.149498293352051
391.0,4.149483885255115
392.0,4.149389769354664
393.0,4.149325407286758
394.0,4.14922533537183
395.0,4.149162715292946
396.0,4.149223089870324
397.0,4.1491072924366295
398.0,4.14910918982034
399.0,4.149031359873741
400.0,4.149118678788002
401.0,4.14884787213846
402.0,4.148833873315956
403.0,4.148651174543338
404.0,4.148518615912519
405.0,4.148418695131523
406.0,4.148596053380581
407.0,4.148264473322947
408.0,4.148488540404537
409.0,4.148284613416808
410.0,4.148044138144618
411.0,4.1481034053234085
412.0,4.147903063181866
413.0,4.147777854575485
414.0,4.148009377671519
415.0,4.147871781962198
416.0,4.147700797764958
417.0,4.1474600691508
418.0,4.147707659435518
419.0,4.147500881263749
420.0,4.1474932695789075
421.0,4.147396476406154
422.0,4.14746144092867
423.0,4.147240344301599
424.0,4.14701134183007
425.0,4.147158512681386
426.0,4.147023822924254
427.0,4.14702696416669
428.0,4.146836971280864
429.0,4.146667871059226
430.0,4.146540660937954
431.0,4.1465987467080705
432.0,4.1465819265409625
433.0,4.146454148554184
434.0,4.146564170226156
435.0,4.146366538189616
436.0,4.1462804215480205
437.0,4.1462263645794435
438.0,4.146033846218087
439.0,4.146190796485116
440.0,4.145908933975471
441.0,4.145932959351885
442.0,4.1458644960705335
443.0,4.145945311251591
444.0,4.145724397319171
445.0,4.145613032261438
446.0,4.1454412993260785
447.0,4.145795139481555
448.0,4.1454554227627805
449.0,4.145510783710918
450.0,4.1454134168042
451.0,4.145097314328301
452.0,4.145205382162456
453.0,4.145353287227983
454.0,4.145046317334418
455.0,4.145000423832783
456.0,4.144940878582711
457.0,4.144815612952482
458.0,4.144906148404718
459.0,4.144556128242381
460.0,4.144569081012862
461.0,4.144486806083082
462.0,4.144432697778821
463.0,4.144533570088799
464.0,4.14437302214048
465.0,4.144362955166748
466.0,4.144301542237278
467.0,4.144384379740983
468.0,4.144236316976194
469.0,4.143920211326971
470.0,4.144007646813844
471.0,4.143855578865075
472.0,4.143878363906732
473.0,4.143653700396835
474.0,4.1437488010889645
475.0,4.14354700309077
476.0,4.143744044711947
477.0,4.14342129567676
478.0,4.143151499049586
479.0,4.143286114817362
480.0,4.143426338229621
481.0,4.143220803467421
482.0,4.143060382180906
483.0,4.143195539160831
484.0,4.142867721056324
485.0,4.142866189593585
486.0,4.142643670082644
487.0,4.142587781614411
488.0,4.142576102829433
489.0,4.142589523367195
490.0,4.142532497054906
491.0,4.142535405449589
492.0,4.142472090338673
493.0,4.1423411212927785
494.0,4.142301565961184
495.0,4.142086186602366
496.0,4.142036738952901
497.0,4.142064049225556
498.0,4.141773199659942
499.0,4.141935019187061
500.0,4.141761575659697
501.0,4.141720701779913
502.0,4.14141530223516
503.0,4.141630371288503
504.0,4.14145247318772
505.0,4.141425198761681
506.0,4.141410800360279
507.0,4.141233009291413
508.0,4.141246902321744
509.0,4.141177065497793
510.0,4.141083701998872
511.0,4.140791429893097
512.0,4.1409028822501925
513.0,4.140830532973634
514.0,4.140695840101315
515.0,4.140679209536873
516.0,4.140586674650991
517.0,4.140480473135965
518.0,4.1403885843590285
519.0,4.140265918390204
520.0,4.140264562365179
521.0,4.140195287677673
522.0,4.140202233140819
523.0,4.140128279395407
524.0,4.139868872520091
525.0,4.139730474395043
526.0,4.139855951224525
527.0,4.13974178310589
528.0,4.139613731444262
529.0,4.13970047306528
530.0,4.13936174890413
531.0,4.1393134346030305
532.0,4.139302041495136
533.0,4.139088589093557
534.0,4.13915703243544
535.0,4.1391517919854515
536.0,4.1390958696559785
537.0,4.139055987658055
538.0,4.138961400836309
539.0,4.138872450040808
540.0,4.1389363762476705
541.0,4.138807699981049
542.0,4.138537473438154
543.0,4.138533038516497
544.0,4.138593613178069
545.0,4.138403486580693
546.0,4.138306415439577
547.0,4.138256795495497
548.0,4.13818471373611
549.0,4.138040727623409
550.0,4.137914330942625
551.0,4.137970175513361
552.0,4.1379105200175506
553.0,4.137585421020233
554.0,4.137626654959253
555.0,4.137579075188728
556.0,4.137356675521939
557.0,4.137485687723264
558.0,4.137333975607353
559.0,4.137246488527688
560.0,4.137165849081044
561.0,4.1370683010704505
562.0,4.1370684226147985
563.0,4.136984785908821
564.0,4.136938811493183
565.0,4.136726017546848
566.0,4.136827563009536
567.0,4.136614604529755
568.0,4.136353486985015
569.0,4.136437076037275
570.0,4.13648864297953
571.0,4.1362689191688835
572.0,4.136321589081987
573.0,4.136156644662255
574.0,4.136099803369967
575.0,4.136001858666583
576.0,4.136023303262004
577.0,4.135824532071621
578.0,4.135834141160347
579.0,4.135647380368751
580.0,4.135616586799116
581.0,4.135599702168231
582.0,4.13547504360942
583.0,4.135320538200853
584.0,4.135283920434295
585.0,4.135259530590936
586.0,4.135113263181463
587.0,4.134905781605971
588.0,4.135152050868013
589.0,4.134854613363533
590.0,4.135008260755067
591.0,4.134736466790888
592.0,4.134752938100845
593.0,4.134445220348804
594.0,4.134366164034575
595.0,4.1345207120805405
596.0,4.134456420972364
597.0,4.134229405039174
598.0,4.134275294766206
599.0,4.134121251346998
600.0,4.134185422364433
601.0,4.134150279784582
602.0,4.133899232123694
603.0,4.13390452992451
604.0,4.133591851566449
605.0,4.133348072634826
606.0,4.1335879190476055
607.0,4.133338390486693
608.0,4.133267382872474
609.0,4.133202950110772
610.0,4.133326906504531
611.0,4.1331067569359945
612.0,4.133045003100825
613.0,4.132905685308802
614.0,4.132865398277072
615.0,4.132901094219084
616.0,4.132782821311097
617.0,4.132575034462136
618.0,4.132564149974951
619.0,4.13249547604072
620.0,4.132420113739289
621.0,4.132345015790153
622.0,4.13219828638838
623.0,4.132046151241274
624.0,4.132212134424832
625.0,4.1320100248607865
626.0,4.132167182774552
627.0,4.131962026692878
628.0,4.131581118061728
629.0,4.131748987292321
630.0,4.131554806311388
631.0,4.131605385971823
632.0,4.131528456980442
633.0,4.131251067853612
634.0,4.131477441481028
635.0,4.131367768120579
636.0,4.13128675376664
637.0,4.131034041685486
638.0,4.130970970184496
639.0,4.130888942588663
640.0,4.130839378798897
641.0,4.130799278992182
642.0,4.130709905487898
643.0,4.130606270987576
644.0,4.130631073526226
645.0,4.130546670480793
646.0,4.130490847255466
647.0,4.130131435240397
648.0,4.130165516420775
649.0,4.130110618462243
650.0,4.130203691936814
651.0,4.130088210550445
652.0,4.129880670951427
653.0,4.1299081064061305
654.0,4.1299906076576445
655.0,4.12978554246288
656.0,4.129642825522547
657.0,4.129487732722897
658.0,4.129394186245672
659.0,4.129395841539696
660.0,4.129425175593847
661.0,4.129117968000485
662.0,4.129240157370514
663.0,4.129105791104652
664.0,4.129138694659851
665.0,4.129034853373978
666.0,4.128914244630176
667.0,4.128836850119108
668.0,4.1286415574811075
669.0,4.1286565720327015
670.0,4.128519375704291
671.0,4.128536098780639
672.0,4.1286342771500655
673.0,4.1283453552173865
674.0,4.128316534504141
675.0,4.1283077034515525
676.0,4.128176931067079
677.0,4.127809092959615
678.0,4.127989174726145
679.0,4.12782422700317
680.0,4.127772061734467
681.0,4.127802896766961
682.0,4.127609718868278
683.0,4.127676027197008
684.0,4.127528528670553
685.0,4.127364150599608
686.0,4.127390989982311
687.0,4.127368078480863
688.0,4.127408793364335
689.0,4.127339680958411
690.0,4.127322427938042
691.0,4.127342442078688
692.0,4.127127916041947
693.0,4.127095688589144
694.0,4.126933470291573
695.0,4.126758780930856
696.0,4.1267764659001624
697.0,4.126758524250925
698.0,4.126724044551208
699.0,4.126624032976639
700.0,4.126484478357583
701.0,4.12647187746658
702.0,4.126386467342747
703.0,4.126308987902676
704.0,4.126278470691594
705.0,4.126242534198714
706.0,4.125971548152692
707.0,4.125853356901267
708.0,4.125965687054438
709.0,4.125988709079031
710.0,4.125817802417828
711.0,4.125822804844736
712.0,4.125729815968697
713.0,4.125774889294177
714.0,4.125636436086552
715.0,4.125549231125825
716.0,4.125620317355429
717.0,4.1252590619311915
718.0,4.125466635970217
719.0,4.125255151942173
720.0,4.125228374614652
721.0,4.1251242270978485
722.0,4.1250807214644425
723.0,4.124994541015795
724.0,4.124916561546235
725.0,4.124980742025105
726.0,4.124858740892913
727.0,4.1246528875665325
728.0,4.124597007798521
729.0,4.124724311663191
730.0,4.124565514228006
731.0,4.124376656848685
732.0,4.124636489551276
733.0,4.124297253036526
734.0,4.124248925404758
735.0,4.124217618988104
736.0,4.124028892921061
737.0,4.124145367136193
738.0,4.124040708698407
739.0,4.123658778584632
740.0,4.123988794664058
741.0,4.124109029706288
742.0,4.123924420754022
743.0,4.123636587771654
744.0,4.12362566355603
745.0,4.123801455345851
746.0,4.1235473766445265
747.0,4.123520025297533
748.0,4.123537019823589
749.0,4.12369093431054
750.0,4.123404808236885
751.0,4.123241369295134
752.0,4.123134849794078
753.0,4.123291457473125
754.0,4.123299982518596
755.0,4.122969849526123
756.0,4.1231565060215285
757.0,4.123081288404748
758.0,4.122850446458934
759.0,4.122859557966452
760.0,4.122746284491342
761.0,4.122866909674537
762.0,4.122951579060102
763.0,4.122718745061615
764.0,4.122540204563037
765.0,4.122644300156325
766.0,4.122444008934777
767.0,4.1225361493605375
768.0,4.122286602858518
769.0,4.1224088687338805
770.0,4.122385370928943
771.0,4.122025239817568
772.0,4.1221523200328045
773.0,4.122195521527389
774.0,4.1220846450358595
775.0,4.12192123776121
776.0,4.121878296725383
777.0,4.121744768483984
778.0,4.121736429334422
779.0,4.121834482346066
780.0,4.121782547696279
781.0,4.121436804329927
782.0,4.121432537124976
783.0,4.121446883412054
784.0,4.121511877995786
785.0,4.121414139749998
786.0,4.121325640275753
787.0,4.121589122376374
788.0,4.1212331149111465
789.0,4.121225281732092
790.0,4.12128782573232
791.0,4.121200909781807
792.0,4.121041802662682
793.0,4.120914185214115
794.0,4.121083315277943
795.0,4.120851281221525
796.0,4.120883884839154
797.0,4.120910431162611
798.0,4.120820427655051
799.0,4.120866172730541
800.0,4.120659884685735
801.0,4.120763755080044
802.0,4.12055508392062
803.0,4.120557672078808
804.0,4.120559629862033
805.0,4.120547387380115
806.0,4.120483325270307
807.0,4.12041941003324
808.0,4.1201946688864215
809.0,4.1202769188923005
810.0,4.120103181744202
811.0,4.120231334814775
812.0,4.120280984561067
813.0,4.12017159679777
814.0,4.119966100489984
815.0,4.1199188448441735
816.0,4.119937213312824
817.0,4.119867741455229
818.0,4.119919983961918
819.0,4.119755719026827
820.0,4.119722528548752
821.0,4.119690025474559
822.0,4.119533846778125
823.0,4.119727323022735
824.0,4.119892183057594
825.0,4.119538110472834
826.0,4.119547759240714
827.0,4.119402528708749
828.0,4.11941331292853
829.0,4.11945692267918
830.0,4.119391764147956
831.0,4.119262900714566
832.0,4.119301390250775
833.0,4.119215468883701
834.0,4.119183368729891
835.0,4.119010586500367
836.0,4.118914881600347
837.0,4.118960760554431
838.0,4.119126460695924
839.0,4.119053843093715
840.0,4.1188442272762655
841.0,4.118871102094874
842.0,4.118952124316048
843.0,4.1189381106469325
844.0,4.118572634420563
845.0,4.118682230970582
846.0,4.1186330351122935
847.0,4.118638531095828
848.0,4.118282006140793
849.0,4.118507958439711
850.0,4.118569148032494
851.0,4.118412445929724
852.0,4.118449003635381
853.0,4.118178428524939
854.0,4.1184874009897685
855.0,4.118061876059448
856.0,4.118396968042517
857.0,4.118086852587784
858.0,4.118153205805498
859.0,4.117921163187482
860.0,4.117990232732242
861.0,4.117917585372869
862.0,4.118057217015399
863.0,4.118197736841026
864.0,4.117917887111316
865.0,4.11786657563905
866.0,4.117794737875214
867.0,4.117837830257484
868.0,4.11782694773362
869.0,4.117620064393513
870.0,4.11777580324477
871.0,4.117805645133393
872.0,4.117771994601669
873.0,4.117482402908159
874.0,4.11744581469028
875.0,4.117661239531214
876.0,4.117544405278222
877.0,4.117422843555987
878.0,4.117481115894243
879.0,4.117456468479079
880.0,4.117367880665433
881.0,4.11740252531172
882.0,4.117097943846345
883.0,4.117222643165648
884.0,4.117123749421417
885.0,4.117318788189464
886.0,4.117121160790723
887.0,4.117149761943623
888.0,4.117220606202444
889.0,4.117144895698971
890.0,4.116973538134673
891.0,4.116854269733676
892.0,4.116858756442087
893.0,4.116752414115048
894.0,4.116962720420101
895.0,4.116659382045501
896.0,4.116843279367012
897.0,4.116652021242064
898.0,4.11661949064803
899.0,4.116648381057081
900.0,4.116699017726276
901.0,4.116514637516595
902.0,4.116665126795294
903.0,4.116626927940474
904.0,4.1163392658388505
905.0,4.116637051217875
906.0,4.116495297130331
907.0,4.116502288432056
908.0,4.116370146971793
909.0,4.116339571729232
910.0,4.116079431453504
911.0,4.116295980950324
912.0,4.116352721388972
913.0,4.116267202168678
914.0,4.1161591080321
915.0,4.116135127750118
916.0,4.116077306680765
917.0,4.116178105257791
918.0,4.1159436537553455
919.0,4.115976208647162
920.0,4.115871376085766
921.0,4.115850129206563
922.0,4.115695089641418
923.0,4.115584729745016
924.0,4.115712096555713
925.0,4.115838066842986
926.0,4.115775189052096
927.0,4.116027439100247
928.0,4.115591626042734
929.0,4.115715906927729
930.0,4.115527056644435
931.0,4.11556765519713
932.0,4.115641111144143
933.0,4.115447458556959
934.0,4.115578286975603
935.0,4.115317712749804
936.0,4.115384435834894
937.0,4.115332921526088
938.0,4.115363029673748
939.0,4.115445762735943
940.0,4.115294725928643
941.0,4.115354658904544
942.0,4.115144827727463
943.0,4.115294536100404
944.0,4.115273182528748
945.0,4.114995819538618
946.0,4.115091048286344
947.0,4.114934452479704
948.0,4.114841105548636
949.0,4.114983091194358
950.0,4.114840823087247
951.0,4.115000689998494
952.0,4.115001812102903
953.0,4.1147320225643265
954.0,4.114989885046825
955.0,4.114874661876752
956.0,4.1148530519327275
957.0,4.114969288742237
958.0,4.114782727692956
959.0,4.114734765623813
960.0,4.114624492178203
961.0,4.114588068466469
962.0,4.1147017728343185
963.0,4.1146826283440925
964.0,4.11460115600892
965.0,4.114691620887826
966.0,4.11456824813546
967.0,4.114340784972091
968.0,4.114381406923276
969.0,4.114674439386068
970.0,4.1143010330139544
971.0,4.114232115046498
972.0,4.1144418978492965
973.0,4.114251455630003
974.0,4.11439039532136
975.0,4.114302810389313
976.0,4.114356121492091
977.0,4.114241808250231
978.0,4.114048688165292
979.0,4.114122688841004
980.0,4.114089473272285
981.0,4.114145125225469
982.0,4.114030244665716
983.0,4.114055376015745
984.0,4.113812214243543
985.0,4.11413724934794
986.0,4.113989477156284
987.0,4.113893431078587
988.0,4.113973345776298
989.0,4.113860990394843
990.0,4.113657351441054
991.0,4.113713709758888
992.0,4.11376304483402
993.0,4.113704325456561
994.0,4.113725997380724
995.0,4.113826082342172
996.0,4.1135557914616845
997.0,4.113623536701646
998.0,4.113590495409814
999.0,4.113408866106253
1000.0,4.113341709705909
1001.0,4.113649017924513
1002.0,4.113503515137592
1003.0,4.113574468199781
1004.0,4.113455875723103
1005.0,4.11338590302159
1006.0,4.113265271486912
1007.0,4.11335092367116
1008.0,4.113362946356977
1009.0,4.113224278223114
1010.0,4.113141712692762
1011.0,4.113368531130346
1012.0,4.113251838050405
1013.0,4.11322590458636
1014.0,4.113239434638093
1015.0,4.113107677402284
1016.0,4.113056270520317
1017.0,4.113143677219266
1018.0,4.113031998731063
1019.0,4.11303184589116
1020.0,4.112946580207137
1021.0,4.1129858197229
1022.0,4.113109150795248
1023.0,4.1130146488857
1024.0,4.112893382068551
1025.0,4.112867418585092
1026.0,4.1128909582482125
1027.0,4.1129288483442945
1028.0,4.112693816682235
1029.0,4.112787600545726
1030.0,4.112876230361021
1031.0,4.112755034307891
1032.0,4.112659853968239
1033.0,4.112696722837156
1034.0,4.112574103784094
1035.0,4.112553660309791
1036.0,4.1125081137929005
1037.0,4.112715307124188
1038.0,4.112780475418727
1039.0,4.1125880352691055
1040.0,4.112556172222375
1041.0,4.112287410631618
1042.0,4.112591083460809
1043.0,4.112434414774528
1044.0,4.112499177932835
1045.0,4.112433493235166
1046.0,4.112381778517532
1047.0,4.112257951113819
1048.0,4.112186892601854
1049.0,4.112421120677971
1050.0,4.112335170412492
1051.0,4.11246884642101
1052.0,4.112165459289623
1053.0,4.112009323747993
1054.0,4.112220639668782
1055.0,4.1122488379280675
1056.0,4.111958343998986
1057.0,4.112119355325489
1058.0,4.1121094629084824
1059.0,4.11212488946024
1060.0,4.112041878639802
1061.0,4.1120487548721885
1062.0,4.111935574879161
1063.0,4.111781239459253
1064.0,4.11185739458165
1065.0,4.111851359779088
1066.0,4.111736979442798
1067.0,4.1118727950627125
1068.0,4.112004418931477
1069.0,4.1117888437033425
1070.0,4.111919794600907
1071.0,4.111873762996774
1072.0,4.111725376310082
1073.0,4.111657472029334
1074.0,4.111845822731971
1075.0,4.111621211303663
1076.0,4.111576457740218
1077.0,4.111660091600983
1078.0,4.111596115076821
1079.0,4.111537276898023
1080.0,4.111544286034312
1081.0,4.111551088032097
1082.0,4.111490497871592
1083.0,4.111519467282967
1084.0,4.111559252342922
1085.0,4.111278270623478
1086.0,4.11144265047094
1087.0,4.111272009317756
1088.0,4.11133750933537
1089.0,4.111386101084255
1090.0,4.111443318184295
1091.0,4.111252432658134
1092.0,4.111226402417019
1093.0,4.111216451266618
1094.0,4.111294546459319
1095.0,4.111352487162941
1096.0,4.111039383138007
1097.0,4.111081122023482
1098.0,4.1111021824303045
1099.0,4.11095810540533
1100.0,4.111131860387683
1101.0,4.111041671870102
1102.0,4.11107641865461
1103.0,4.111006139119759
1104.0,4.110912769252054
1105.0,4.110636216588148
1106.0,4.111118744126501
1107.0,4.110790079378068
1108.0,4.110767636016503
1109.0,4.110685288880754
1110.0,4.110938279257235
1111.0,4.110885218591121
1112.0,4.110538644809913
1113.0,4.110706066916164
1114.0,4.110811717018205
1115.0,4.110842610752906
1116.0,4.110821780477693
1117.0,4.110653300305818
1118.0,4.110544987901351
1119.0,4.110699861218277
1120.0,4.110649104098163
1121.0,4.110636968595176
1122.0,4.1105319092501835
1123.0,4.110610687690459
1124.0,4.11047283462074
1125.0,4.1105560720745
1126.0,4.110689134750682
1127.0,4.110506059762117
1128.0,4.110579349843918
1129.0,4.110415685441882
1130.0,4.110402990055286
1131.0,4.110504741312396
1132.0,4.110349690319654
1133.0,4.110418904142921
1134.0,4.110538592589481
1135.0,4.110504917839411
1136.0,4.110382293390972
1137.0,4.11037168287768
1138.0,4.110421370699663
1139.0,4.110408148562439
1140.0,4.110273548636328
1141.0,4.110132105204179
1142.0,4.110248103042726
